text,label
 জাতিসংঘ এর কাছে সমস্যর সমাধান চাওয়া এবং সমাধান করা সেটা তো সময়ের ব্যাপার তার আগে মানবতাকে রক্ষা করা জরুরী কাজেই নদীতে ভাসমান বনী আদমকে আশ্রয় দিতে হবে । ,1
 ফারাজ মরিয়া প্রমান করিলো সে জঙ্গি ছিলনা।। ,0
আর লোক খুঁজে পেলেন না। ,0
 ডিম দিয়ে সকালে নাস্তা টা ভাল হবে ,1
 মিম কেমন অা ছেন? অাপনা কে দেখ তে খুব সুন্দর লাগ ছে। ইটা লি থে কে ,1
 সম্ভবত লাগ তে পা রে ,1
 এই অফার আমি গ্রহন করেছি। ধন্যবাদ গ্রামীন ফোন ইন্টারনেট ,1
পরিচয়সুখ্যাতী বহন করে মানুষ তার নিজ কর্ম দ্বারা।যে ভাল গুন ফিদেলের খুব ভাল ভাবেই ছিল। ,1
 অর্ণব রায় ্র্র্র্র্ হ্যঁ তোর মায়েদের পুটকির ফাঁক দিয়া হইছিল ,0
 সব চেয়ে ভালো হয় আপনি জীনের ব্যেবসা করা সহজে সব কিছু সমাধান ,1
 ভয নাই মেডম ।আল্লা আমাদের সাথে আছে। ,1
 কাতার থেকে আমরাই জিতবো ইন শা আল্লাহ ,1
 প্রানের সাপোর্টার রা লাইক দাও পেজে বাংলাদেশ ক্রিকেট প্রেমিক আমরা ,1
 কোথা সেই গলাবাজি করা সংবাদ পত্রে হেডলাইনে থাকা মানবধিকার কর্মিরা কোথায় সেই আইএস কোথায় আজ বিশ্বনেতারা কোথায় সেই জাতিসংঘ কোথায় মুসলিম যোট তারা কি আজ মানবিক বির্পযয় সংখ্যালঘু রহিঙ্গাদের চোখে পড়ে না । ,0
 সাকিবের কাছ থেকে এমন পারফর্মমেন্স আমরা চাই । এগিয়ে যাও সাকিব ,1
 উপরের কথা গুলি ঠিক আছে ? ,1
ছাড়াই দেশের আইন ভাল চলবে ,1
প্রশংসা করুন অন্যকে ভালো হওয়ার জন্য উৎসাহ দিন ,1
 হাহাহাহাহহহ চোরের বড় দাদাকে আবার ধন্যবাদ ওনি জানেনা যে বড় চোর এবং ডাকাত পুলিশ ,0
 আমরা কখনই দুর্বল ছিলাম আগের ম্যাচটাও আমরা জিততাম কিন্তু একটু ভুলের কারনেই হারছি যাই হোক বাংলাদেশ আগামী বিশ্বকাপ নিবে ইনশাল্লাহ ,1
 তবে একজন শরনার্থীকেও বাংলাদেশে ফেরত পাঠানো যাবে না। এটাই শর্ত । ,0
